,Cell_ID,material,Â÷¼ö,position,OL.Thickness
5044,EC131,material_a,3,15,18.1
5045,EC131,material_a,3,20,25.3
5046,EC131,material_a,3,25,29.4
5062,EC131,material_b,3,0,10
5063,EC131,material_b,3,5,3
5064,EC131,material_b,3,10,14
5065,EC131,material_b,3,15,14
5066,EC131,material_b,3,20,12
5067,EC131,material_b,3,25,15
5083,EC132,material_a,3,0,19.1
5084,EC132,material_a,3,5,25.3
5085,EC132,material_a,3,10,22.2
5086,EC132,material_a,3,15,25.3
5087,EC132,material_a,3,20,33.5
5088,EC132,material_a,3,25,15
5104,EC132,material_b,3,0,7
5105,EC132,material_b,3,5,13
5106,EC132,material_b,3,10,14
5107,EC132,material_b,3,15,12
5108,EC132,material_b,3,20,22
5109,EC132,material_b,3,25,8
5125,EC133,material_a,3,0,19.1
5126,EC133,material_a,3,5,14
5127,EC133,material_a,3,10,16
5128,EC133,material_a,3,15,14
5129,EC133,material_a,3,20,19.1
5130,EC133,material_a,3,25,17.1
5146,EC133,material_b,3,0,11
5147,EC133,material_b,3,5,8
5148,EC133,material_b,3,10,14
5149,EC133,material_b,3,15,10
5150,EC133,material_b,3,20,6
5151,EC133,material_b,3,25,13
5167,EC134,material_a,3,0,18.1
5168,EC134,material_a,3,5,30.4
5169,EC134,material_a,3,10,23.2
5170,EC134,material_a,3,15,27.3
5171,EC134,material_a,3,20,24.3
5172,EC134,material_a,3,25,31.5
5188,EC134,material_b,3,0,26
5189,EC134,material_b,3,5,13
5190,EC134,material_b,3,10,13
5191,EC134,material_b,3,15,15
5192,EC134,material_b,3,20,10
5193,EC134,material_b,3,25,10
5209,EC135,material_a,3,0,34.5
5210,EC135,material_a,3,5,22.2
5211,EC135,material_a,3,10,20.1
5212,EC135,material_a,3,15,26.3
5213,EC135,material_a,3,20,31.5
5214,EC135,material_a,3,25,32.5
5230,EC135,material_b,3,0,15
5231,EC135,material_b,3,5,8
5232,EC135,material_b,3,10,10
5233,EC135,material_b,3,15,19
5234,EC135,material_b,3,20,10
5235,EC135,material_b,3,25,19
5251,EC136,material_a,3,0,15
5252,EC136,material_a,3,5,19.1
5253,EC136,material_a,3,10,16
5254,EC136,material_a,3,15,15
5255,EC136,material_a,3,20,11.9
5256,EC136,material_a,3,25,17.1
5272,EC136,material_b,3,0,12
5273,EC136,material_b,3,5,4
5274,EC136,material_b,3,10,12
5275,EC136,material_b,3,15,6
5276,EC136,material_b,3,20,4
5277,EC136,material_b,3,25,6
5293,EC137,material_a,3,0,19.1
5294,EC137,material_a,3,5,14
5295,EC137,material_a,3,10,26.3
5296,EC137,material_a,3,15,31.5
5297,EC137,material_a,3,20,12.9
5298,EC137,material_a,3,25,12.9
5314,EC137,material_b,3,0,7
5315,EC137,material_b,3,5,5
5316,EC137,material_b,3,10,4
5317,EC137,material_b,3,15,9
5318,EC137,material_b,3,20,9
5319,EC137,material_b,3,25,0
5335,EC138,material_a,3,0,17.1
5336,EC138,material_a,3,5,14
5337,EC138,material_a,3,10,19.1
5338,EC138,material_a,3,15,19.1
5339,EC138,material_a,3,20,11.9
5340,EC138,material_a,3,25,16
5356,EC138,material_b,3,0,7
5357,EC138,material_b,3,5,9
5358,EC138,material_b,3,10,7
5359,EC138,material_b,3,15,8
5360,EC138,material_b,3,20,10
5361,EC138,material_b,3,25,2
5377,EC139,material_a,3,0,15
5378,EC139,material_a,3,5,14
5379,EC139,material_a,3,10,19.1
5380,EC139,material_a,3,15,12.9
5381,EC139,material_a,3,20,14
5382,EC139,material_a,3,25,11.9
5398,EC139,material_b,3,0,11
5399,EC139,material_b,3,5,0
5400,EC139,material_b,3,10,10
5401,EC139,material_b,3,15,8
5402,EC139,material_b,3,20,10
5403,EC139,material_b,3,25,13
5419,EC201,material_a,3,0,24.1
5420,EC201,material_a,3,5,20
5421,EC201,material_a,3,10,41.7
5422,EC201,material_a,3,15,21.1
5423,EC201,material_a,3,20,15.9
5424,EC201,material_a,3,25,14.9
5440,EC201,material_b,3,0,14
5441,EC201,material_b,3,5,9
5442,EC201,material_b,3,10,14
5443,EC201,material_b,3,15,22
5444,EC201,material_b,3,20,8
5445,EC201,material_b,3,25,8
5461,EC202,material_a,3,0,20
5462,EC202,material_a,3,5,16.9
5463,EC202,material_a,3,10,18
5464,EC202,material_a,3,15,18.5
5465,EC202,material_a,3,20,21.1
5466,EC202,material_a,3,25,21.6
5482,EC202,material_b,3,0,12
5483,EC202,material_b,3,5,7
5484,EC202,material_b,3,10,5
5485,EC202,material_b,3,15,6
5486,EC202,material_b,3,20,4
5487,EC202,material_b,3,25,10
5503,ECJO,material_a,3,0,25.2
5504,ECJO,material_a,3,5,24.1
5505,ECJO,material_a,3,10,21.1
5506,ECJO,material_a,3,15,25.2
5507,ECJO,material_a,3,20,27.2
5508,ECJO,material_a,3,25,28.3
5524,ECJO,material_b,3,0,20
5525,ECJO,material_b,3,5,21
5526,ECJO,material_b,3,10,24
5527,ECJO,material_b,3,15,11
5528,ECJO,material_b,3,20,17
5529,ECJO,material_b,3,25,18
5719,GTM01,material_a,3,1,32.5
5720,GTM01,material_a,3,1,32
5721,GTM01,material_a,3,1,32
5722,GTM01,material_a,3,1,31.2
5723,GTM01,material_a,3,1,30.9
5724,GTM01,material_a,3,1,30.2
5725,GTM01,material_a,3,1,29.6
5726,GTM01,material_a,3,1,29.4
5727,GTM01,material_a,3,1,29
5728,GTM01,material_a,3,1,28.9
5729,GTM01,material_a,3,1,28.5
5730,GTM01,material_a,3,1,28
5731,GTM01,material_a,3,1,27.3
5732,GTM01,material_a,3,1,25.2
5733,GTM01,material_a,3,1,23.2
5734,GTM01,material_a,3,1,22.2
5749,GTM01,material_b,3,0,0.5
5750,GTM01,material_b,3,5,4
5751,GTM01,material_b,3,10,11
5752,GTM01,material_b,3,15,0
5753,GTM01,material_b,3,20,0
5754,GTM01,material_b,3,25,0.2
5775,GTM02,material_a,3,1,35.5
5776,GTM02,material_a,3,2,35.4
5777,GTM02,material_a,3,3,33.4
5778,GTM02,material_a,3,4,30.9
5779,GTM02,material_a,3,5,30.9
5780,GTM02,material_a,3,6,30.4
5781,GTM02,material_a,3,7,29.5
5782,GTM02,material_a,3,8,27.9
5783,GTM02,material_a,3,9,27.9
5784,GTM02,material_a,3,10,25.9
5798,GTM02,material_b,3,0,17
5799,GTM02,material_b,3,5,26
5800,GTM02,material_b,3,10,13
5801,GTM02,material_b,3,15,36
5802,GTM02,material_b,3,20,10
5803,GTM02,material_b,3,25,39
5817,GTM04,material_a,3,1,26.8
5832,GTM04,material_b,3,0,12.5
5833,GTM04,material_b,3,5,36
5834,GTM04,material_b,3,10,18
5835,GTM04,material_b,3,15,1
5836,GTM04,material_b,3,20,1.5
5837,GTM04,material_b,3,25,2
5853,GTM05,material_a,3,1,32
5868,GTM05,material_b,3,0,29
5869,GTM05,material_b,3,5,21
5870,GTM05,material_b,3,10,40
5871,GTM05,material_b,3,15,62
5872,GTM05,material_b,3,20,29
5873,GTM05,material_b,3,25,64
5885,GTM06,material_a,3,1,37.6
5886,GTM06,material_a,3,2,34
5901,GTM06,material_b,3,0,29
5902,GTM06,material_b,3,5,24
5903,GTM06,material_b,3,10,32
5904,GTM06,material_b,3,15,22
5905,GTM06,material_b,3,20,29
5906,GTM06,material_b,3,25,22
5912,GTM21,material_a,3,1,59.2
5913,GTM21,material_a,3,2,58.2
5914,GTM21,material_a,3,3,51
5915,GTM21,material_a,3,5,50
5916,GTM21,material_a,3,6,46.9
5917,GTM21,material_a,3,7,44.7
5944,GTM21,material_b,3,0,12
5945,GTM21,material_b,3,5,45
5946,GTM21,material_b,3,10,12
5947,GTM21,material_b,3,15,13
5948,GTM21,material_b,3,20,22
5949,GTM21,material_b,3,25,10.5
5969,GTM24,material_a,3,1,30.9
5970,GTM24,material_a,3,2,29.4
5971,GTM24,material_a,3,3,24.6
5972,GTM24,material_a,3,4,23.7
5973,GTM24,material_a,3,5,23.2
5974,GTM24,material_a,3,6,19.8
5989,GTM24,material_b,3,0,13
5990,GTM24,material_b,3,5,0.5
5991,GTM24,material_b,3,10,31
5992,GTM24,material_b,3,15,0.2
5993,GTM24,material_b,3,20,10
5994,GTM24,material_b,3,25,16
6014,GTM25,material_a,3,1,33.3
6015,GTM25,material_a,3,2,25.7
6016,GTM25,material_a,3,3,28.4
6017,GTM25,material_a,3,4,34
6018,GTM25,material_a,3,5,23.6
6019,GTM25,material_a,3,6,29.6
6020,GTM25,material_a,3,7,33.5
6035,GTM25,material_b,3,0,0.2
6036,GTM25,material_b,3,5,0.5
6037,GTM25,material_b,3,10,0.2
6038,GTM25,material_b,3,15,0
6039,GTM25,material_b,3,20,0.5
6040,GTM25,material_b,3,25,0
6060,GTM26,material_a,3,1,44.8
6061,GTM26,material_a,3,2,27.3
6062,GTM26,material_a,3,3,28.9
6063,GTM26,material_a,3,4,30.4
6064,GTM26,material_a,3,5,33.5
6065,GTM26,material_a,3,6,36.6
6066,GTM26,material_a,3,7,35.6
6081,GTM26,material_b,3,0,0.3
6082,GTM26,material_b,3,5,0.2
6083,GTM26,material_b,3,10,0.5
6084,GTM26,material_b,3,15,0.2
6085,GTM26,material_b,3,20,1
6086,GTM26,material_b,3,25,0.5
6106,GTM31,material_a,3,1,44.8
6107,GTM31,material_a,3,2,38.7
6108,GTM31,material_a,3,3,40.7
6109,GTM31,material_a,3,4,30.4
6110,GTM31,material_a,3,5,27.3
6111,GTM31,material_a,3,6,30.9
6126,GTM31,material_b,3,0,38
6127,GTM31,material_b,3,5,0.5
6128,GTM31,material_b,3,10,0.5
6129,GTM31,material_b,3,15,0.5
6130,GTM31,material_b,3,20,21
6131,GTM31,material_b,3,25,21
6151,GTM32,material_a,3,1,22.2
6152,GTM32,material_a,3,2,20.1
6153,GTM32,material_a,3,3,36.6
6154,GTM32,material_a,3,4,33.5
6155,GTM32,material_a,3,5,29.4
6156,GTM32,material_a,3,6,37.6
6157,GTM32,material_a,3,7,33.5
6172,GTM32,material_b,3,0,0.5
6173,GTM32,material_b,3,5,0.5
6174,GTM32,material_b,3,10,1
6175,GTM32,material_b,3,15,1.5
6176,GTM32,material_b,3,20,3
6177,GTM32,material_b,3,25,3.5
6197,GTM39,material_a,3,1,48.9
6198,GTM39,material_a,3,2,30.4
6199,GTM39,material_a,3,3,34.5
6200,GTM39,material_a,3,4,25.9
6201,GTM39,material_a,3,5,41.7
6202,GTM39,material_a,3,6,46.9
6203,GTM39,material_a,3,7,43.9
6218,GTM39,material_b,3,0,0.5
6219,GTM39,material_b,3,5,2.5
6220,GTM39,material_b,3,10,0.5
6221,GTM39,material_b,3,15,8
6222,GTM39,material_b,3,20,0.5
6223,GTM39,material_b,3,25,12
6243,GTM40,material_a,3,1,33.7
6244,GTM40,material_a,3,2,40.4
6245,GTM40,material_a,3,3,40
6246,GTM40,material_a,3,4,30
6247,GTM40,material_a,3,5,41.4
6248,GTM40,material_a,3,6,37.6
6249,GTM40,material_a,3,7,43.3
6264,GTM40,material_b,3,0,0.5
6265,GTM40,material_b,3,5,0.2
6266,GTM40,material_b,3,10,0.2
6267,GTM40,material_b,3,15,0.2
6268,GTM40,material_b,3,20,0.2
6269,GTM40,material_b,3,25,0.2
6289,GTM50,material_a,3,20,21.2
6291,GTM50,material_a,3,0,22.2
6292,GTM50,material_a,3,25,23.2
6293,GTM50,material_a,3,15,24.3
6294,GTM50,material_a,3,10,25.3
6295,GTM50,material_a,3,5,33.5
6314,GTM50,material_b,3,0,21
6315,GTM50,material_b,3,5,21
6316,GTM50,material_b,3,10,26
6317,GTM50,material_b,3,15,30
6318,GTM50,material_b,3,20,34
6319,GTM50,material_b,3,25,12
6335,GTM51,material_a,3,5,31.5
6336,GTM51,material_a,3,20,32.5
6337,GTM51,material_a,3,0,33.5
6339,GTM51,material_a,3,10,37.6
6340,GTM51,material_a,3,25,40.7
6341,GTM51,material_a,3,15,43.8
6360,GTM51,material_b,3,0,21
6361,GTM51,material_b,3,5,22
6362,GTM51,material_b,3,10,28
6363,GTM51,material_b,3,15,44
6364,GTM51,material_b,3,20,36
6365,GTM51,material_b,3,25,24
6381,GTM52,material_a,3,0,32.5
6382,GTM52,material_a,3,25,34.5
6383,GTM52,material_a,3,20,35.6
6385,GTM52,material_a,3,5,39.7
6386,GTM52,material_a,3,15,40.7
6387,GTM52,material_a,3,10,41.7
6406,GTM52,material_b,3,0,33
6407,GTM52,material_b,3,5,21
6408,GTM52,material_b,3,10,19
6409,GTM52,material_b,3,15,50
6410,GTM52,material_b,3,20,32
6411,GTM52,material_b,3,25,43
6427,GTM53,material_a,3,0,15
6428,GTM53,material_a,3,15,22.2
6430,GTM53,material_a,3,25,26.3
6431,GTM53,material_a,3,5,30.4
6432,GTM53,material_a,3,10,32.5
6433,GTM53,material_a,3,20,36.6
6452,GTM53,material_b,3,0,1
6453,GTM53,material_b,3,5,13
6454,GTM53,material_b,3,10,6
6455,GTM53,material_b,3,15,16
6456,GTM53,material_b,3,20,9
6457,GTM53,material_b,3,25,4.5
6473,GTM54,material_a,3,5,17.1
6475,GTM54,material_a,3,0,20.1
6476,GTM54,material_a,3,20,22.2
6477,GTM54,material_a,3,10,33.5
6478,GTM54,material_a,3,25,33.5
6479,GTM54,material_a,3,15,41.7
6498,GTM54,material_b,3,0,26
6499,GTM54,material_b,3,5,30
6500,GTM54,material_b,3,10,7
6501,GTM54,material_b,3,15,30
6502,GTM54,material_b,3,20,13
6503,GTM54,material_b,3,25,30
6519,GTM55,material_a,3,20,15
6520,GTM55,material_a,3,5,20.1
6521,GTM55,material_a,3,25,26.3
6522,GTM55,material_a,3,10,29.4
6523,GTM55,material_a,3,15,31.5
6524,GTM55,material_a,3,0,37.6
6544,GTM55,material_b,3,0,0.5
6545,GTM55,material_b,3,5,1
6546,GTM55,material_b,3,10,25
6547,GTM55,material_b,3,15,0
6548,GTM55,material_b,3,20,0.5
6549,GTM55,material_b,3,25,1
6565,GTM56,material_a,3,20,16
6567,GTM56,material_a,3,5,18.1
6568,GTM56,material_a,3,0,23.2
6569,GTM56,material_a,3,15,26.3
6570,GTM56,material_a,3,25,26.3
6571,GTM56,material_a,3,10,31.5
6590,GTM56,material_b,3,0,0
6591,GTM56,material_b,3,5,11
6592,GTM56,material_b,3,10,2
6593,GTM56,material_b,3,15,2
6594,GTM56,material_b,3,20,6.5
6595,GTM56,material_b,3,25,5.5
6611,GTM57,material_a,3,20,16
6612,GTM57,material_a,3,15,19.1
6614,GTM57,material_a,3,0,22.2
6615,GTM57,material_a,3,10,23.2
6616,GTM57,material_a,3,25,24.3
6617,GTM57,material_a,3,5,30.4
6636,GTM57,material_b,3,0,0
6637,GTM57,material_b,3,5,5
6638,GTM57,material_b,3,10,0
6639,GTM57,material_b,3,15,2
6640,GTM57,material_b,3,20,4
6641,GTM57,material_b,3,25,1
6657,GTM58,material_a,3,20,17.1
6658,GTM58,material_a,3,25,19.1
6659,GTM58,material_a,3,15,20.1
6661,GTM58,material_a,3,5,21.2
6662,GTM58,material_a,3,0,23.2
6663,GTM58,material_a,3,10,25.3
6682,GTM58,material_b,3,0,5
6683,GTM58,material_b,3,5,5
6684,GTM58,material_b,3,10,10
6685,GTM58,material_b,3,15,0
6686,GTM58,material_b,3,20,0.5
6687,GTM58,material_b,3,25,0
6703,GTM59,material_a,3,10,22.2
6704,GTM59,material_a,3,15,22.2
6705,GTM59,material_a,3,20,24.3
6706,GTM59,material_a,3,25,24.3
6708,GTM59,material_a,3,0,28.4
6709,GTM59,material_a,3,5,32.5
6728,GTM59,material_b,3,0,3
6729,GTM59,material_b,3,5,7
6730,GTM59,material_b,3,10,0
6731,GTM59,material_b,3,15,1
6732,GTM59,material_b,3,20,4
6733,GTM59,material_b,3,25,0.5
6749,GTM70,material_a,3,20,15
6750,GTM70,material_a,3,0,19.1
6751,GTM70,material_a,3,10,22.2
6752,GTM70,material_a,3,15,27.3
6753,GTM70,material_a,3,5,29.4
6754,GTM70,material_a,3,25,29.4
6774,GTM70,material_b,3,0,0
6775,GTM70,material_b,3,5,0
6776,GTM70,material_b,3,10,0.5
6777,GTM70,material_b,3,15,15
6778,GTM70,material_b,3,20,0
6779,GTM70,material_b,3,25,0
6795,GTM71,material_a,3,0,12.9
6796,GTM71,material_a,3,5,18.1
6797,GTM71,material_a,3,25,18.1
6798,GTM71,material_a,3,20,20.1
6800,GTM71,material_a,3,10,23.2
6801,GTM71,material_a,3,15,25.3
6820,GTM71,material_b,3,0,0.5
6821,GTM71,material_b,3,5,10
6822,GTM71,material_b,3,10,0.5
6823,GTM71,material_b,3,15,5
6824,GTM71,material_b,3,20,5
6825,GTM71,material_b,3,25,7
6841,GTM72,material_a,3,5,12.9
6843,GTM72,material_a,3,10,17.1
6844,GTM72,material_a,3,15,17.1
6845,GTM72,material_a,3,25,19.1
6846,GTM72,material_a,3,20,23.2
6847,GTM72,material_a,3,0,40.7
6866,GTM72,material_b,3,0,3
6867,GTM72,material_b,3,5,0.5
6868,GTM72,material_b,3,10,1.5
6869,GTM72,material_b,3,15,8
6870,GTM72,material_b,3,20,7.5
6871,GTM72,material_b,3,25,7.5
6887,GTM73,material_a,3,20,11.9
6888,GTM73,material_a,3,25,12.9
6889,GTM73,material_a,3,15,17.1
6891,GTM73,material_a,3,10,19.1
6892,GTM73,material_a,3,5,25.3
6893,GTM73,material_a,3,0,26.3
6912,GTM73,material_b,3,0,0.5
6913,GTM73,material_b,3,5,0
6914,GTM73,material_b,3,10,0.5
6915,GTM73,material_b,3,15,1.5
6916,GTM73,material_b,3,20,0
6917,GTM73,material_b,3,25,0.5
6933,GTUB1,material_c,3,0,25
6934,GTUB1,material_c,3,5,26
6935,GTUB1,material_c,3,10,61
6936,GTUB1,material_c,3,15,37
6937,GTUB1,material_c,3,20,27
6938,GTUB1,material_c,3,25,25
6958,GTUB2,material_c,3,0,40
6959,GTUB2,material_c,3,5,40
6960,GTUB2,material_c,3,10,40
6961,GTUB2,material_c,3,15,40
6962,GTUB2,material_c,3,20,27
6963,GTUB2,material_c,3,25,50
7017,KCM01,material_a,3,0,20.1
7018,KCM01,material_a,3,5,22.7
7019,KCM01,material_a,3,10,25.3
7020,KCM01,material_a,3,15,28.4
7021,KCM01,material_a,3,20,24.3
7022,KCM01,material_a,3,25,20.7
7038,KCM01,material_b,3,0,4
7039,KCM01,material_b,3,5,0.5
7040,KCM01,material_b,3,10,0
7041,KCM01,material_b,3,15,0.5
7042,KCM01,material_b,3,20,0.2
7043,KCM01,material_b,3,25,0.2
7063,KCM02,material_a,3,0,12.4
7064,KCM02,material_a,3,5,11.4
7065,KCM02,material_a,3,10,11.9
7066,KCM02,material_a,3,15,10.4
7067,KCM02,material_a,3,20,7.8
7068,KCM02,material_a,3,25,10.4
7084,KCM02,material_b,3,0,0
7085,KCM02,material_b,3,5,1
7086,KCM02,material_b,3,10,0
7087,KCM02,material_b,3,15,1.5
7088,KCM02,material_b,3,20,1.5
7089,KCM02,material_b,3,25,2.5
7207,MNT1,material_a,3,0,24.3
7208,MNT1,material_a,3,5,48.9
7209,MNT1,material_a,3,10,24.3
7210,MNT1,material_a,3,15,25.3
7211,MNT1,material_a,3,20,38.7
7212,MNT1,material_a,3,25,37.6
7228,MNT1,material_b,3,0,41
7229,MNT1,material_b,3,5,21
7230,MNT1,material_b,3,10,22
7231,MNT1,material_b,3,15,16
7232,MNT1,material_b,3,20,13
7233,MNT1,material_b,3,25,19
7249,MNT2,material_a,3,0,20.1
7250,MNT2,material_a,3,5,26.3
7251,MNT2,material_a,3,10,24.3
7252,MNT2,material_a,3,15,22.2
7253,MNT2,material_a,3,20,26.3
7254,MNT2,material_a,3,25,28.4
7270,MNT2,material_b,3,0,9
7271,MNT2,material_b,3,5,17
7272,MNT2,material_b,3,10,15
7273,MNT2,material_b,3,15,7
7274,MNT2,material_b,3,20,18
7275,MNT2,material_b,3,25,15
7291,MNT3,material_a,3,0,23.2
7292,MNT3,material_a,3,5,21.2
7293,MNT3,material_a,3,10,34.5
7294,MNT3,material_a,3,15,29.4
7295,MNT3,material_a,3,20,24.3
7296,MNT3,material_a,3,25,21.2
7312,MNT3,material_b,3,0,18
7313,MNT3,material_b,3,5,25
7314,MNT3,material_b,3,10,24
7315,MNT3,material_b,3,15,19
7316,MNT3,material_b,3,20,15
7317,MNT3,material_b,3,25,18
7333,MNT4,material_a,3,0,34.5
7334,MNT4,material_a,3,5,16
7335,MNT4,material_a,3,10,20.1
7336,MNT4,material_a,3,15,27.3
7337,MNT4,material_a,3,20,24.3
7338,MNT4,material_a,3,25,17.1
7354,MNT4,material_b,3,0,29
7355,MNT4,material_b,3,5,8
7356,MNT4,material_b,3,10,10
7357,MNT4,material_b,3,15,15
7358,MNT4,material_b,3,20,17
7359,MNT4,material_b,3,25,22
7375,MNT5,material_a,3,0,29.4
7376,MNT5,material_a,3,5,28.4
7377,MNT5,material_a,3,10,28.4
7378,MNT5,material_a,3,15,21.2
7379,MNT5,material_a,3,20,26.3
7380,MNT5,material_a,3,25,38.7
7396,MNT5,material_b,3,0,22
7397,MNT5,material_b,3,5,21
7398,MNT5,material_b,3,10,20
7399,MNT5,material_b,3,15,22
7400,MNT5,material_b,3,20,21
7401,MNT5,material_b,3,25,14
7578,NBM01,material_a,3,0,51
7579,NBM01,material_a,3,5,22.2
7580,NBM01,material_a,3,10,18.1
7581,NBM01,material_a,3,15,12.9
7582,NBM01,material_a,3,20,18.1
7583,NBM01,material_a,3,25,17.1
7599,NBM01,material_b,3,0,2
7600,NBM01,material_b,3,5,16
7601,NBM01,material_b,3,10,30
7602,NBM01,material_b,3,15,1
7603,NBM01,material_b,3,20,4
7604,NBM01,material_b,3,25,17
7624,NBM02,material_a,3,0,54.1
7625,NBM02,material_a,3,5,15
7626,NBM02,material_a,3,10,22.2
7627,NBM02,material_a,3,15,27.3
7628,NBM02,material_a,3,20,9.9
7629,NBM02,material_a,3,25,20.1
7645,NBM02,material_b,3,0,2
7646,NBM02,material_b,3,5,0.5
7647,NBM02,material_b,3,10,0.5
7648,NBM02,material_b,3,15,8
7649,NBM02,material_b,3,20,1
7650,NBM02,material_b,3,25,13
7696,PC90B1,material_b,3,1,10
7697,PC90B1,material_b,3,2,9
7698,PC90B1,material_b,3,3,5
7699,PC90B1,material_b,3,4,10
7700,PC90B1,material_b,3,5,9
7701,PC90B1,material_b,3,6,22
7702,PC90B1,material_b,3,7,16
7703,PC90B1,material_b,3,8,8
7704,PC90B1,material_b,3,9,7
7705,PC90B1,material_b,3,10,9
7706,PC90B1,material_b,3,11,8
7707,PC90B1,material_b,3,12,15
7708,PC90B1,material_b,3,13,15
7709,PC90B1,material_b,3,14,7
7710,PC90B1,material_b,3,15,3
7711,PC90B1,material_b,3,16,15
7712,PC90B1,material_b,3,17,5
7713,PC90B1,material_b,3,18,7
7714,PC90B1,material_b,3,19,6
7715,PC90B1,material_b,3,20,14
7756,PC90UB1,material_c,3,1,16
7757,PC90UB1,material_c,3,2,12
7758,PC90UB1,material_c,3,3,20
7759,PC90UB1,material_c,3,4,11
7760,PC90UB1,material_c,3,5,9
7761,PC90UB1,material_c,3,6,15
7762,PC90UB1,material_c,3,7,8
7763,PC90UB1,material_c,3,8,12
7764,PC90UB1,material_c,3,9,14
7765,PC90UB1,material_c,3,10,32
7766,PC90UB1,material_c,3,11,30
7767,PC90UB1,material_c,3,12,25
7768,PC90UB1,material_c,3,13,12
7769,PC90UB1,material_c,3,14,25
7770,PC90UB1,material_c,3,15,10
7771,PC90UB1,material_c,3,16,15
7772,PC90UB1,material_c,3,17,13
7773,PC90UB1,material_c,3,18,30
7774,PC90UB1,material_c,3,19,25
7775,PC90UB1,material_c,3,20,27
7790,PCJO,material_a,3,0,24.1
7791,PCJO,material_a,3,5,20
7792,PCJO,material_a,3,10,26.2
7793,PCJO,material_a,3,15,28.3
7794,PCJO,material_a,3,20,24.1
7795,PCJO,material_a,3,25,20
7811,PCJO,material_b,3,0,9
7812,PCJO,material_b,3,5,17
7813,PCJO,material_b,3,10,10
7814,PCJO,material_b,3,15,9
7815,PCJO,material_b,3,20,13
7816,PCJO,material_b,3,25,27
7832,PEM01,material_a,3,0,18.1
7833,PEM01,material_a,3,5,20.4
7834,PEM01,material_a,3,10,24.5
7835,PEM01,material_a,3,15,19.5
7836,PEM01,material_a,3,20,24.7
7837,PEM01,material_a,3,25,12.9
7853,PEM01,material_b,3,0,0.1
7854,PEM01,material_b,3,5,0.4
7855,PEM01,material_b,3,10,0
7856,PEM01,material_b,3,15,7.5
7857,PEM01,material_b,3,20,1
7858,PEM01,material_b,3,25,3
7878,PEM02,material_a,3,0,28.6
7879,PEM02,material_a,3,5,41.3
7880,PEM02,material_a,3,10,35.7
7881,PEM02,material_a,3,15,33.8
7882,PEM02,material_a,3,20,21.7
7883,PEM02,material_a,3,25,25.3
7899,PEM02,material_b,3,0,9
7900,PEM02,material_b,3,5,9
7901,PEM02,material_b,3,10,6
7902,PEM02,material_b,3,15,12
7903,PEM02,material_b,3,20,12
7904,PEM02,material_b,3,25,3
7924,PEM03,material_a,3,0,27.9
7925,PEM03,material_a,3,5,18.1
7926,PEM03,material_a,3,10,23.7
7927,PEM03,material_a,3,15,20.1
7928,PEM03,material_a,3,20,20.1
7929,PEM03,material_a,3,25,31.5
7945,PEM03,material_b,3,0,11
7946,PEM03,material_b,3,5,3.5
7947,PEM03,material_b,3,10,7
7948,PEM03,material_b,3,15,10
7949,PEM03,material_b,3,20,8
7950,PEM03,material_b,3,25,13
7970,PEM04,material_a,3,0,19.1
7971,PEM04,material_a,3,5,16
7972,PEM04,material_a,3,10,25.3
7973,PEM04,material_a,3,15,21.7
7974,PEM04,material_a,3,20,27.9
7975,PEM04,material_a,3,25,24.8
7991,PEM04,material_b,3,0,54
7992,PEM04,material_b,3,5,27
7993,PEM04,material_b,3,10,9
7994,PEM04,material_b,3,15,8.5
7995,PEM04,material_b,3,20,1
7996,PEM04,material_b,3,25,7.5
8016,PEM05,material_a,3,0,16.4
8017,PEM05,material_a,3,5,28.5
8018,PEM05,material_a,3,10,31
8019,PEM05,material_a,3,15,31.8
8020,PEM05,material_a,3,20,25.8
8021,PEM05,material_a,3,25,23
8037,PEM05,material_b,3,0,14
8038,PEM05,material_b,3,5,2.5
8039,PEM05,material_b,3,10,4
8040,PEM05,material_b,3,15,3
8041,PEM05,material_b,3,20,20
8042,PEM05,material_b,3,25,7
8059,PEM06,material_a,3,1,25.7
8060,PEM06,material_a,3,2,25.6
8061,PEM06,material_a,3,3,25.4
8062,PEM06,material_a,3,4,24.8
8063,PEM06,material_a,3,5,24.2
8064,PEM06,material_a,3,6,23.5
8065,PEM06,material_a,3,7,16.3
8080,PEM06,material_b,3,0,10
8081,PEM06,material_b,3,5,14
8082,PEM06,material_b,3,10,18
8083,PEM06,material_b,3,15,17
8084,PEM06,material_b,3,20,18
8085,PEM06,material_b,3,25,17
8105,PEM07,material_a,3,1,16
8106,PEM07,material_a,3,2,16
8107,PEM07,material_a,3,3,14.5
8108,PEM07,material_a,3,4,14
8109,PEM07,material_a,3,5,13.5
8110,PEM07,material_a,3,6,8.8
8125,PEM07,material_b,3,0,2
8126,PEM07,material_b,3,5,3.5
8127,PEM07,material_b,3,10,3.5
8128,PEM07,material_b,3,15,1.5
8129,PEM07,material_b,3,20,4.5
8130,PEM07,material_b,3,25,2.5
8150,PEM08,material_a,3,0,33.5
8151,PEM08,material_a,3,5,28.9
8152,PEM08,material_a,3,10,25.8
8153,PEM08,material_a,3,15,33.9
8154,PEM08,material_a,3,20,24.2
8155,PEM08,material_a,3,25,27.9
8171,PEM08,material_b,3,0,18
8172,PEM08,material_b,3,5,22
8173,PEM08,material_b,3,10,20
8174,PEM08,material_b,3,15,26
